시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
대전광역시 동구 천동,528,528,0,휴먼시아2단지,84.87,202110,16,"35,000",18,2008,대전로542번길 78-1,,-,-
대전광역시 동구 판암동,460,460,0,미리내아파트,59.97,202110,12,"21,700",10,1999,동구청로203번길 35,,-,-
대전광역시 동구 판암동,328,328,0,방주아파트,59.67,202110,6,"19,800",10,1998,동구청로204번길 46,,-,-
대전광역시 동구 판암동,839,839,0,삼정그린코아포레스트1단지,76.0858,202110,12,"48,000",12,2018,동부로10번길 55,,-,-
대전광역시 동구 판암동,178,178,0,주공1,79.07,202110,5,"15,000",7,1990,옥천로180번길 47-2,,-,-
대전광역시 동구 판암동,178,178,0,주공1,58.01,202110,6,"18,450",4,1990,옥천로180번길 47-2,,-,-
대전광역시 동구 판암동,178,178,0,주공1,59.39,202110,26,"19,100",8,1990,옥천로180번길 47-2,,-,-
대전광역시 동구 판암동,202,202,0,주공2,79.07,202110,1,"23,500",14,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,79.07,202110,1,"26,000",5,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,58.01,202110,2,"17,900",5,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,45.77,202110,2,"13,500",4,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,59.39,202110,5,"18,500",10,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,79.07,202110,14,"26,000",9,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,45.77,202110,14,"16,000",10,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,59.39,202110,20,"19,000",10,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,79.07,202110,21,"25,000",13,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,45.77,202110,21,"13,800",7,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,202,202,0,주공2,59.39,202110,24,"19,100",13,1990,옥천로180번길 23,,-,-
대전광역시 동구 판암동,236,236,0,주공5,44.94,202110,1,"9,400",15,1992,동부로 73,,-,-
대전광역시 동구 판암동,236,236,0,주공5,58.46,202110,1,"15,000",5,1992,동부로 73,,-,-
대전광역시 동구 판암동,236,236,0,주공5,52.09,202110,14,"13,000",9,1992,동부로 73,,-,-
대전광역시 동구 판암동,236,236,0,주공5,52.09,202110,18,"14,000",10,1992,동부로 73,,-,-
대전광역시 동구 판암동,236,236,0,주공5,38.64,202110,19,"8,800",9,1992,동부로 73,,-,-
대전광역시 동구 판암동,233,233,0,주공6,38.64,202110,1,"7,500",15,1992,동부로 55-58,,-,-
대전광역시 동구 판암동,233,233,0,주공6,38.64,202110,5,"8,400",6,1992,동부로 55-58,,-,-
대전광역시 동구 판암동,233,233,0,주공6,38.64,202110,8,"8,800",7,1992,동부로 55-58,,-,-
대전광역시 동구 홍도동,135-1,135,1,시영,56.3,202110,7,"12,000",2,1983,대전로1002번길 24-4,,-,-
대전광역시 동구 홍도동,135-1,135,1,시영,56.3,202110,15,"12,500",3,1983,대전로1002번길 24-4,,-,-
대전광역시 동구 홍도동,1003,1003,0,신동아파밀리에1단지,84.8391,202110,9,"32,000",1,2007,동산초교로 46,,-,-
대전광역시 동구 홍도동,1003,1003,0,신동아파밀리에1단지,84.8391,202110,20,"35,700",1,2007,동산초교로 46,,-,-
대전광역시 동구 홍도동,01월 14일,14,1,홍도,45.525,202110,2,"13,300",8,1996,동서대로 1579,,-,-
대전광역시 동구 홍도동,01월 14일,14,1,홍도,42.015,202110,2,"12,300",16,1996,동서대로 1579,,-,-
대전광역시 동구 홍도동,01월 14일,14,1,홍도,45.525,202110,2,"11,600",10,1996,동서대로 1579,,-,-
대전광역시 동구 홍도동,01월 14일,14,1,홍도,42.015,202110,12,"12,000",12,1996,동서대로 1579,,-,-
대전광역시 동구 홍도동,01월 14일,14,1,홍도,42.015,202110,14,"12,000",15,1996,동서대로 1579,,-,-
대전광역시 동구 효동,135-1,135,1,효동현대,59.9025,202110,4,"24,700",22,1998,대전로 646,,-,-
대전광역시 동구 효동,135-1,135,1,효동현대,84.6825,202110,5,"28,500",2,1998,대전로 646,,-,-
대전광역시 서구 가수원동,643,643,0,계룡,59.4,202110,9,"18,500",9,1986,가수원로 98,,-,-
대전광역시 서구 가수원동,643,643,0,계룡,81,202110,13,"23,100",4,1986,가수원로 98,,-,-
대전광역시 서구 가수원동,769-2,769,2,은아1단지,84.57,202110,6,"33,000",13,1989,가수원로 72,,-,-
대전광역시 서구 가수원동,793-1,793,1,은아2단지,52.2,202110,15,"10,500",1,1990,계백로1158번길 113,,-,-
대전광역시 서구 가수원동,808,808,0,은아5단지,52.2,202110,2,"13,000",7,1991,가수원로 5,,-,-
대전광역시 서구 가수원동,808,808,0,은아5단지,52.2,202110,8,"12,000",4,1991,가수원로 5,,-,-
대전광역시 서구 가수원동,808,808,0,은아5단지,52.2,202110,12,"12,750",7,1991,가수원로 5,,-,-
대전광역시 서구 가수원동,808,808,0,은아5단지,52.2,202110,20,"13,300",5,1991,가수원로 5,,-,-
대전광역시 서구 가수원동,808,808,0,은아5단지,52.2,202110,30,"13,500",1,1991,가수원로 6,,-,-
대전광역시 서구 가장동,55,55,0,삼성래미안1,84.97,202110,11,"38,000",2,2002,가장로 106,,-,-
대전광역시 서구 가장동,55,55,0,삼성래미안1,84.951,202110,14,"45,000",15,2002,가장로 106,,-,-
대전광역시 서구 가장동,55,55,0,삼성래미안2,59.981,202110,7,"32,000",4,2002,가장로 107,,-,-
대전광역시 서구 가장동,55,55,0,삼성래미안2,84.97,202110,25,"40,000",10,2002,가장로 107,,-,-
대전광역시 서구 갈마동,390-22,390,22,갈마,73.78,202110,3,"26,000",13,1994,신갈마로113번길 40,,-,-
대전광역시 서구 갈마동,390-22,390,22,갈마,84.68,202110,4,"30,000",6,1994,신갈마로 95,,-,-
